,one,two,three,four,key
4972,1.203265,0.909291,-0.394316,1.257237,M
4973,-0.380697,-0.072405,1.006378,0.690782,P
4974,-1.039512,-0.724446,1.440993,0.694222,R
4975,1.476217,0.663625,-0.073711,0.291363,Z
4976,2.146828,-0.552992,-1.217983,0.140562,G
4977,-0.873783,-0.377061,-1.366939,0.005721,B
4978,0.229423,-1.441943,0.634483,0.732202,D
4979,-0.298993,-0.060988,-1.312164,1.880463,T
4980,1.643507,-0.376146,-0.599337,-0.902740,Y
4981,0.164639,0.474042,-1.428857,0.157694,Q
4982,-0.651361,-0.765346,-0.427640,-0.385481,G
4983,1.032678,0.720132,0.081197,-0.441796,O
4984,-3.295561,1.156762,-0.073652,-0.708182,K
4985,-1.269855,-0.033689,0.671511,-0.090146,Y
4986,0.122309,0.710333,-0.771531,-2.027768,T
4987,1.203503,0.921406,-0.559706,-0.216979,P
4988,-0.509784,-0.251437,0.114681,-0.845523,I
4989,-0.617479,-0.174736,0.214464,0.546569,Z
4990,0.687769,-0.591647,-0.333003,-1.722555,J
4991,0.788531,-2.549382,0.666871,-0.360526,W
4992,-1.408128,-1.263449,2.154227,-0.476867,G
4993,-0.013641,-0.566345,0.849070,-1.091297,R
4994,0.946937,-0.179798,0.481741,0.075901,K
4995,0.013081,-1.769877,-0.458131,-0.919690,M
4996,0.463999,0.930885,0.467851,0.147469,D
4997,-1.064133,-1.317871,1.594491,1.698508,Y
4998,-1.066433,-0.384468,-1.304646,0.371817,Y
4999,0.848777,-1.040021,0.097051,0.159267,D
5000,-1.776299,-1.545955,-0.178338,0.251785,G
5001,-0.737271,-0.678609,-1.045698,-0.484203,Y
5002,0.921890,1.069129,-0.257078,1.576126,M
5003,-0.321074,0.453764,-1.083122,0.255433,W
5004,-0.468520,-0.793705,-0.483283,1.432010,D
5005,2.476406,-1.176881,0.820755,-0.092535,D
5006,-0.706548,0.083090,1.002602,-0.355664,E
5007,0.458587,-1.405746,2.022866,0.268536,C
5008,-0.135926,-0.635193,-0.445460,-0.710562,V
5009,-0.021562,1.439202,0.529083,-0.130890,O
5010,-1.073721,-0.625372,-1.308636,-2.036544,S
5011,-0.899835,0.508637,1.279524,-0.365304,L
5012,2.847374,0.403446,-0.021873,1.938942,Z
5013,-1.384089,-0.799798,-0.144732,0.354049,B
5014,0.246357,-0.733633,-0.474055,-0.151484,E
5015,0.483989,0.462346,-1.288400,0.201966,J
5016,0.630200,-0.568294,-0.306397,0.148591,N
5017,-1.134348,1.444046,0.215624,0.273224,C
5018,1.782176,-1.329833,-0.270046,-0.909654,Q
5019,-0.684670,-1.033296,-1.673508,-0.446806,P
5020,-0.308393,1.185386,-1.271730,0.647977,M
5021,0.299002,1.270148,2.133597,-0.488331,V
5022,1.043674,-0.279543,0.084614,1.262732,P
5023,0.968023,-0.497745,-1.308844,-0.050918,H
5024,-0.627518,0.600854,1.290947,0.683850,I
5025,0.926448,-0.404530,0.422934,1.500615,Z
5026,0.359790,0.031992,0.540590,1.221859,O
5027,-0.078490,-0.048877,0.293306,-0.295968,P
5028,0.753902,-0.320886,0.944701,-0.036625,F
5029,1.333344,-0.337769,0.266147,-0.779707,M
5030,1.567324,-0.284703,0.167846,1.870807,J
5031,-0.851806,-0.253901,0.098986,-0.107440,Y
5032,0.685032,-0.527519,1.096919,0.445841,Q
5033,1.367397,-0.709349,1.178529,-0.251312,O
5034,-0.159595,-0.566494,-0.742421,-1.370987,I
5035,1.560367,0.877135,0.589283,-0.506949,B
5036,0.890971,0.284453,0.018151,1.435648,P
5037,1.125171,-0.481462,0.578278,-0.799041,V
5038,-0.775864,1.034938,0.000572,0.339879,U
5039,1.058029,0.571055,0.170673,-0.886271,X
5040,-1.442799,-1.783095,1.371419,1.212451,I
5041,0.284963,-2.122338,0.846840,-1.162698,I
5042,-1.029932,-0.668846,-0.304041,-0.929325,Z
5043,-2.060577,1.643444,-0.318705,-0.399780,T
5044,0.530920,1.855729,-1.073153,0.236486,N
5045,0.720262,0.780498,-0.544541,0.614148,I
5046,-0.530747,0.230747,-1.306135,0.239266,I
5047,-1.717814,-0.570110,-0.118450,1.386909,Q
5048,0.694568,-0.463648,-1.642079,-0.397124,O
5049,-0.374455,-0.464913,-1.333432,-0.948832,B
5050,-0.444312,0.473492,-2.000905,0.953348,U
5051,0.842803,0.258575,-1.345232,1.616426,G
5052,0.153602,-0.998410,-1.346609,-0.440420,S
5053,-0.256738,-0.687642,-1.466283,2.128366,U
5054,0.067408,0.093545,-1.014422,-0.530011,N
5055,-0.343114,0.698702,-1.651879,0.467081,G
5056,-0.285424,-0.518957,-0.304155,-0.488384,H
5057,0.890452,0.947363,-0.649868,0.716955,R
5058,0.625839,0.456642,0.028729,2.391453,W
5059,-1.053988,1.917826,0.841803,-0.977911,T
5060,-0.223875,0.656539,1.022753,1.342464,X
5061,-1.147329,-1.321129,-0.320917,-0.578840,V
5062,-1.888619,-1.010814,0.708112,0.813841,V
5063,-1.437252,0.331110,1.707085,-1.813942,G
5064,0.352630,0.336367,-0.857797,0.960247,B
5065,-2.007106,-0.654346,-0.909054,0.694578,M
5066,0.430814,-1.475679,1.400981,-1.194339,G
5067,-0.358560,-0.456635,1.508579,0.355018,H
5068,-0.531763,1.633254,-0.348036,0.800788,S
5069,0.505355,-0.464063,-0.324433,2.001576,O
5070,-0.487169,-0.229005,0.050839,0.642087,L
5071,-1.083546,-1.664183,1.026162,-1.019427,R
5072,-0.154890,-0.095537,-0.108102,-0.647866,M
5073,1.006129,0.411869,-1.806459,-1.041768,S
5074,0.289455,0.932902,-0.996299,0.264836,N
5075,0.266501,0.411167,1.713945,0.850979,I
5076,0.647265,0.373586,0.439064,0.523215,L
5077,-0.640130,-0.180836,-0.738132,0.456508,R
5078,1.587693,-0.384220,-1.086924,1.813464,R
5079,0.071868,-0.328970,0.644833,0.363565,F
5080,0.007432,-0.075714,-1.617664,-0.812810,Q
5081,-0.412821,-0.426783,1.077223,0.641897,L
5082,0.990803,-0.400736,-0.746521,-2.253756,W
5083,-0.507831,-0.997567,0.715664,-0.500997,F
5084,0.640271,0.762281,-0.004382,1.563083,L
5085,-0.094533,0.502455,-0.812479,0.584531,O
5086,-0.732117,2.810618,0.670703,-2.633143,V
5087,0.978822,1.313888,-1.057660,-0.532096,G
5088,2.661319,-0.739629,-1.820876,0.559196,O
5089,-1.138175,0.730854,0.854421,-0.957398,X
5090,-0.779990,-0.418879,0.245674,-0.459116,I
5091,0.579934,1.291533,2.071039,1.072421,D
5092,0.210571,0.052478,0.213080,-0.087624,H
5093,0.701261,-1.430090,-1.046971,0.240776,P
5094,1.680820,1.517914,-0.071979,0.902285,V
5095,-1.533432,0.320040,1.077677,-0.163179,N
5096,0.487009,0.092531,1.025820,1.237797,W
5097,-0.323081,1.010052,0.156896,0.519525,Q
5098,0.117570,-1.362248,-0.096239,1.980733,L
5099,-0.498609,-1.031922,1.862566,0.634248,Z
5100,-0.092174,-0.773651,-1.148848,0.501337,Y
5101,0.987069,-0.189911,-2.069848,-0.057380,Z
5102,-1.075562,1.312761,1.641168,-0.524908,S
5103,0.497226,-2.003509,-0.469886,1.159541,E
5104,-1.393032,0.214034,0.863974,-2.425483,Y
5105,-0.893057,1.872321,-0.606069,-1.119790,U
5106,-0.416594,0.113494,-0.556815,-0.869129,U
5107,1.092572,-1.899768,-0.774777,-0.544121,S
5108,-0.194531,1.373588,-0.202017,-1.150880,U
5109,-0.860861,-0.423236,1.359811,-1.197126,M
5110,1.181896,0.215532,0.735609,1.190039,W
5111,-0.398283,0.811179,2.201230,0.984658,B
5112,1.658636,-0.389911,-0.110217,0.404185,F
5113,-0.973777,-0.678460,-0.110755,0.555734,G
5114,-0.416155,-2.009929,0.715478,-0.122886,Q
5115,-0.350659,0.528274,0.302447,-1.950941,K
5116,1.505322,-0.063833,0.219516,0.197171,Y
5117,0.999375,-0.453472,-0.351487,-0.075277,S
5118,-1.188427,0.478759,-0.457460,-0.777354,E
5119,-2.041295,0.112608,-1.177407,-1.198200,B
5120,0.605513,-0.158416,-0.890195,-0.712918,Z
5121,-1.198905,0.241075,0.091546,-0.748953,O
5122,0.151348,0.153590,1.011181,0.499325,S
5123,1.026294,-0.721650,-0.813333,-1.706448,L
5124,2.198837,0.343355,-0.233590,0.976983,G
5125,-0.385949,0.021815,-1.867985,-0.029809,N
5126,-0.050086,-0.628435,-0.377246,0.396808,K
5127,0.734529,1.655042,-0.847672,-1.397055,J
5128,0.775772,1.081954,-1.645174,-0.650387,G
5129,2.391828,-1.551120,-0.586053,0.612448,Q
5130,-0.486618,0.709071,1.130749,-0.515615,C
5131,-1.107425,0.104005,2.042945,-0.347588,G
5132,0.105990,2.037921,-0.507373,0.612769,M
5133,-0.592127,1.065579,-0.683968,-0.955933,K
5134,0.358581,-2.050545,0.872953,-0.358803,N
5135,0.116233,-1.059588,1.023681,-1.123883,Q
5136,-0.393014,-1.786675,-0.459597,1.498198,Z
5137,-0.092030,-0.215051,-0.827246,0.398551,F
5138,0.753672,1.048048,0.419010,0.893483,C
5139,1.637755,0.246728,0.212362,-0.282612,Q
5140,1.384849,-1.456783,2.310606,-0.766830,N
5141,0.063348,-1.232344,-0.483673,-2.441649,B
5142,1.713299,0.022313,0.790651,-0.553720,T
5143,-1.541358,0.975473,0.131153,-0.450667,D
5144,0.731124,-0.133271,-0.492295,-0.037297,S
5145,-0.934440,0.724835,0.732187,0.399903,Y
5146,-0.108090,0.209771,1.353848,0.816278,A
5147,1.485401,-0.035032,-2.787289,-0.199049,D
5148,-2.765139,-0.966135,2.394923,0.763260,R
5149,1.141328,1.359597,-1.443543,0.722710,C
5150,0.075791,-0.724734,-0.117421,-0.846509,V
5151,-0.492603,1.102527,0.737607,1.980196,W
5152,0.493076,-0.486749,0.430661,0.744795,A
5153,-0.763792,-0.522766,0.091746,1.150156,Y
5154,0.381635,-1.796677,0.838960,-0.399773,X
5155,0.984283,0.376620,0.043988,-1.540856,X
5156,0.001439,-0.709302,0.232014,0.414556,T
5157,0.557863,-2.225378,0.006537,-0.409694,Z
5158,-0.444343,0.297903,-1.313307,-0.716076,R
5159,-0.399305,1.601549,-1.457138,-0.377559,V
5160,-0.942871,1.376934,-0.491016,-1.162817,U
5161,0.711400,-0.486016,1.497729,-0.568158,N
5162,0.789300,-0.562501,0.008468,1.678743,Z
5163,0.633301,0.114265,1.263364,0.807419,L
5164,-2.662274,-0.868784,-2.073682,-0.738387,P
5165,-0.089001,-0.557892,0.252366,-0.415548,M
5166,0.958310,0.245582,-1.264993,-0.024936,H
5167,-0.982352,-0.749514,-0.894082,0.349931,N
5168,0.333220,1.647124,-1.052400,2.500617,W
5169,0.746174,0.065863,-0.776712,-1.069909,Y
5170,-1.043888,1.290661,1.064161,-0.672844,X
5171,-0.151305,-0.724033,-0.745382,0.022929,R
5172,-1.317287,-0.110128,0.741364,-0.253171,X
5173,-0.359279,-1.722229,0.116877,-0.205429,B
5174,-0.647684,-1.475857,0.409844,1.044151,T
5175,1.217864,-1.270560,-0.179413,0.275776,O
5176,-1.136679,0.204867,-0.814388,0.430086,Z
5177,-0.793616,0.317259,-1.749163,0.789499,B
5178,-0.282878,-1.234669,1.666799,-2.080939,D
5179,-0.041507,-0.268697,-1.586935,0.647687,A
5180,-0.409584,-1.748880,-1.002311,0.758456,G
5181,-0.709034,0.336123,-1.271454,-0.121930,R
5182,-0.933361,1.164511,0.086820,-1.674744,V
5183,-0.074823,-2.156102,0.392778,0.369672,B
5184,-1.258105,0.834452,-0.029081,-0.911723,N
5185,0.463316,0.366236,-1.320793,1.938190,X
5186,-1.211059,-0.868532,-2.554893,-0.782665,V
5187,-1.655135,-0.631432,0.205781,-2.116146,J
5188,-0.844137,1.390469,-0.302900,1.831533,S
5189,-1.042340,-0.229748,-0.949530,-1.219135,A
5190,0.094043,0.568052,0.082516,1.643266,E
5191,0.297001,1.080356,1.819637,0.907726,Q
5192,-0.229575,-0.510171,0.085983,2.055132,I
5193,0.699268,0.087058,0.548783,1.035829,W
5194,-0.555784,1.524306,0.510423,0.034499,M
5195,-0.778492,1.079278,-0.051054,1.899185,H
5196,0.722890,-0.559790,1.176359,-0.460064,L
5197,-1.179258,-0.612364,-1.159380,0.146779,G
5198,0.494466,-1.383829,1.298163,-0.183034,U
5199,-0.405359,-0.667878,-0.791357,-1.033486,G
5200,0.850737,-0.696884,-0.291913,-0.861653,S
5201,-0.087866,0.701700,0.299840,0.012941,N
5202,2.073664,-0.370214,0.102429,0.527355,G
5203,-0.988307,-1.309884,0.126696,-0.035698,R
5204,-1.066860,-1.094863,0.393572,-0.095159,O
5205,1.243951,1.581098,-0.156004,-1.217804,I
5206,-0.872960,-0.356427,0.421482,-0.579303,Y
5207,-0.842232,-1.014874,0.777732,0.798438,S
5208,-0.257284,1.064234,1.582809,1.249815,Z
5209,0.076854,0.776634,2.008641,0.419671,D
5210,-1.312496,-1.186222,0.360190,-1.698076,H
5211,-2.315444,0.992851,1.809442,1.727776,N
5212,1.335701,-0.351488,0.661930,-0.390891,B
5213,0.545008,0.477533,1.690482,-1.202268,M
5214,-0.478044,-0.777975,-1.189131,0.432966,J
5215,1.105807,-0.281144,-0.818606,-1.098724,P
5216,-0.134168,1.472576,-0.107831,0.014883,N
5217,-0.189028,-0.213643,-0.103814,1.424830,S
5218,0.430013,0.431332,-0.986919,-0.901152,V
5219,0.678740,0.202476,-0.710007,0.076663,F
5220,-0.531892,0.756908,-1.103840,-0.574381,X
5221,0.099428,1.216837,-0.353460,-0.536204,V
5222,1.112598,0.511599,1.062781,-1.352522,I
5223,0.452609,0.239228,1.382330,1.130939,Q
5224,0.538085,-1.558700,-0.488138,0.819421,A
5225,-0.163707,-0.220438,-2.917134,1.258106,X
5226,0.022916,0.937411,0.448854,-0.669377,O
5227,0.250519,0.496407,1.170545,0.918943,V
5228,0.448053,2.475065,-0.111404,-0.099620,J
5229,0.571557,0.615045,0.156134,0.015739,K
5230,-0.385102,1.573733,-0.224755,2.288475,F
5231,-0.076965,-0.941583,-0.081174,2.091665,A
5232,-0.504488,0.474416,0.306846,-0.173979,A
5233,-0.229686,0.828067,0.424007,-0.435866,H
5234,-1.728156,-0.809288,1.364376,1.201266,O
5235,-0.069334,0.694546,1.195406,1.115124,G
5236,-0.082579,0.552180,-0.108562,-1.311174,G
5237,-0.196873,-0.664573,2.419466,-0.041836,U
5238,1.778281,0.781224,-1.514630,2.280361,R
5239,0.380177,0.093833,0.020709,-1.068727,R
5240,-0.659064,-0.189120,-1.227239,-0.152629,T
5241,1.049240,-0.815012,0.945492,-0.061646,V
5242,-0.139870,0.196512,1.199538,0.845844,J
5243,-0.207243,0.685429,1.212831,0.172407,G
5244,0.197415,0.203873,-0.337063,-1.249779,S
5245,-0.479434,-0.791613,-0.081986,-0.135679,H
5246,-0.439155,-1.177643,-1.338799,-0.627819,G
5247,-1.133327,-0.951483,-0.582755,-1.409900,A
5248,0.371315,-2.127888,0.959402,-1.063885,M
5249,-0.695648,-1.621223,1.824189,-0.836852,N
5250,-1.367872,-0.622141,-0.698903,-0.999172,I
5251,-0.565851,-0.950316,-1.081367,0.176516,D
5252,-0.304017,-0.166306,-0.054424,-2.082179,Q
5253,-0.320739,0.760160,0.511400,-0.724043,I
5254,-0.288516,-0.402096,-0.197037,-0.108622,R
5255,-0.175274,0.788484,-1.051315,-0.152230,N
5256,-0.328051,-0.447975,-1.413482,0.676580,V
5257,-0.238652,-0.147876,-0.480678,0.655753,E
5258,-1.187305,-1.688573,0.453188,-0.099115,A
5259,-0.860792,-0.531961,1.433690,-0.119839,W
5260,0.098512,0.892664,1.469644,-0.177029,B
5261,1.098625,0.964170,-0.811754,-0.045554,F
5262,0.171100,0.877101,1.200437,0.646449,P
5263,-0.799350,0.199830,0.337191,-1.102192,V
5264,-0.840252,-0.572608,0.856692,1.796044,O
5265,-0.214063,2.402844,1.673591,-0.284754,P
5266,-0.581820,-0.192403,0.725458,-1.209564,A
5267,0.391082,-0.209953,0.671850,-0.095604,U
5268,0.012843,-0.486024,-0.572479,2.053778,W
5269,0.794092,-0.192453,-0.112677,0.138807,G
5270,-1.172922,0.754549,-0.638667,0.035057,Q
5271,-0.042176,0.739119,-0.185935,-0.453899,K
5272,-0.857593,-0.594966,0.433284,-3.203939,Y
5273,-0.033024,0.047681,-0.576764,0.169879,W
5274,-1.260863,1.057687,-1.089598,0.830957,V
5275,-0.171383,-0.241059,1.163871,-0.257101,V
5276,0.206080,-0.423973,0.693371,-0.153695,O
5277,-1.118181,0.785445,-1.273232,0.592678,G
5278,1.301373,-0.155678,-1.332998,1.368595,H
5279,1.139672,0.398029,0.617765,-0.079570,V
5280,-0.367707,-0.600449,-0.055489,-0.269354,S
5281,-0.630692,2.140309,1.665679,0.730935,I
5282,0.612459,1.375053,0.981885,1.140041,F
5283,-0.823598,1.434304,0.295063,-0.726357,I
5284,0.152002,-0.366354,1.492470,1.064124,P
5285,-0.143380,1.569635,0.668732,-0.699783,Q
5286,0.699898,-1.526587,0.623940,-1.064901,K
5287,-0.936073,-0.454343,0.365117,0.123559,I
5288,-2.055700,0.145006,1.175441,-1.424746,C
5289,0.529687,0.672022,-1.160690,1.216275,A
5290,0.047063,0.299598,0.808367,0.582047,Z
5291,0.572584,0.338943,-0.104804,0.028938,E
5292,-0.442386,-0.519025,-0.627033,0.988067,V
5293,-0.508566,1.484444,0.132769,-0.679020,T
5294,1.063956,-0.414956,-1.980854,-0.363871,O
5295,1.027143,-1.320668,-0.503332,-1.896671,T
5296,0.075893,0.124042,0.205855,-2.892740,D
5297,0.579977,1.484061,0.777795,1.093907,Z
5298,1.770711,0.386376,0.080763,0.480416,U
5299,-1.292259,1.075568,-0.154056,-0.125538,E
5300,2.362384,-0.399700,0.467631,-0.016931,D
5301,-1.281670,-0.067394,-0.567588,0.243340,Z
5302,-0.512131,-1.183640,-0.570415,-1.606567,Q
5303,1.045259,0.378796,-0.080119,0.877892,X
5304,0.269824,0.307553,-0.758523,1.058403,M
5305,0.742294,0.319423,0.115841,0.092098,S
5306,0.458480,-0.255792,1.117196,-0.011743,I
5307,-2.105037,-1.348577,0.381698,0.470223,Z
5308,-1.053637,0.065554,-1.022813,-0.875781,D
5309,-0.384502,0.918992,-0.175483,-1.671521,R
5310,-0.246208,-0.017581,0.620804,0.042985,D
5311,0.569135,-1.020079,-1.398000,-2.279638,K
5312,-0.549321,0.925762,-2.221234,-0.064265,D
5313,-1.314353,-1.038982,0.674493,1.878445,O
5314,-0.909443,-0.084192,-0.526858,0.481195,D
5315,-1.359289,1.650521,-0.172202,-0.524829,O
5316,-0.531599,-2.452083,-0.725886,1.259012,O
5317,0.306343,0.811667,0.093746,1.362577,M
5318,-0.914071,1.312739,-0.289269,1.372164,P
5319,0.237041,0.788180,0.944500,0.428455,D
5320,0.425061,-1.085773,-1.255635,-0.209814,X
5321,0.739758,2.682968,-0.275861,-0.463613,D
5322,-0.253758,0.062234,-0.663221,-1.092013,K
5323,-2.031824,-0.170476,0.463280,0.780214,Q
5324,-1.641423,-0.036054,-0.172657,-0.294765,U
5325,0.876671,-0.366608,-0.774204,-0.468685,C
5326,-0.936767,-0.027769,0.659574,1.862896,K
5327,0.187025,-0.117941,-0.227112,-0.102072,J
5328,-0.967611,-0.772517,0.855743,-0.359397,S
5329,-0.940623,-0.885863,-0.391026,-1.932675,M
5330,-0.410975,0.085855,-2.152612,2.003741,T
5331,-1.595116,0.898765,1.298930,-0.230235,E
5332,-1.238024,0.225812,0.444041,-0.563023,Q
5333,-1.337846,-1.652384,1.218258,-0.373004,C
5334,-0.256035,-0.481629,-0.210860,-0.652764,L
5335,-1.461390,-1.312158,0.666976,-1.365359,L
5336,-0.973510,-1.035568,0.427654,-0.779802,A
5337,-0.859386,-1.080057,0.784096,-0.060406,A
5338,-0.501875,-1.544742,0.675688,1.135103,H
5339,0.258118,0.730152,-0.945862,-1.396827,X
5340,-0.365418,-1.603039,-1.382286,1.042140,P
5341,0.260749,0.071016,0.701323,-0.637371,Q
5342,0.144694,0.961486,0.020369,0.815269,F
5343,-0.277357,-2.336463,-1.457452,0.035690,N
5344,0.671988,-1.165529,0.690618,1.089504,J
5345,0.687663,-0.927904,-0.386886,-1.069977,D
5346,0.142701,0.947032,0.780004,1.083293,M
5347,-0.270951,1.161783,0.077784,1.102277,Q
5348,0.224406,1.200531,-1.146717,-0.439355,B
5349,-0.961692,-0.710785,-0.497767,0.554296,P
5350,0.951944,1.351146,1.931931,-1.003726,W
5351,0.205655,0.538229,-0.671374,-0.713799,L
5352,1.396202,-0.300225,-0.908758,-0.276415,W
5353,0.572179,0.598221,0.591743,0.335536,C
5354,0.848533,0.506060,-2.006881,-0.160283,U
5355,0.206709,-0.284665,0.676901,-0.680066,J
5356,0.284858,-0.896445,0.806961,-0.086134,S
5357,-1.083820,-0.659393,-0.730344,-0.162349,R
5358,-0.088321,1.500401,0.425669,1.753980,E
5359,-1.771960,-0.525660,0.279097,-2.159567,J
5360,0.335261,1.333892,-0.121223,0.425210,N
5361,1.768661,0.016989,-0.803307,0.735682,G
5362,-0.077901,-1.370145,0.857511,1.806642,O
5363,-0.971010,0.098314,1.077596,0.900880,F
5364,-1.276073,0.006116,1.106070,0.788017,N
5365,-2.222641,-2.058217,0.085195,0.247702,D
5366,0.980092,1.183376,0.492784,-0.650315,R
5367,-0.332405,-1.524773,0.523861,0.734668,M
5368,-0.531638,0.417399,-0.222020,-0.490399,W
5369,0.788813,0.556799,-0.915257,-0.673159,Q
5370,0.577861,-2.061867,1.831928,-0.330136,W
5371,1.100617,-0.576240,0.984107,0.001004,W
5372,0.404962,1.460288,0.008782,-1.758222,X
5373,-0.015046,-0.477141,-0.815067,0.089877,Z
5374,0.866574,0.327342,0.971522,-0.504087,I
5375,0.344639,-0.206997,0.212093,-0.017861,P
5376,1.725562,-0.024222,-0.532374,0.440325,X
5377,-0.901968,-0.184163,1.348928,-0.250177,Q
5378,0.526249,2.526673,0.842704,-0.185187,P
5379,0.849341,0.792542,0.990933,0.944927,S
5380,-0.081265,0.878360,-0.577395,-1.155998,D
5381,0.642931,-0.128169,-0.033884,0.777640,Q
5382,1.309987,-0.368702,1.801043,-0.039764,E
5383,-0.774256,-0.880003,0.476903,0.488808,D
5384,-0.256945,0.298014,0.985607,0.277571,L
5385,0.867660,-0.036499,-0.558282,1.215775,X
5386,1.018236,0.494935,0.902087,1.051483,G
5387,-0.907380,-0.737328,1.167027,1.497561,W
5388,-1.119945,0.271184,-0.131981,0.162444,Y
5389,2.318174,-1.664914,0.596376,-0.275928,H
5390,0.712973,1.644418,-0.961665,-0.808772,H
5391,-0.233843,-0.476224,1.006336,1.603369,F
5392,-0.685200,-0.706340,-0.877846,-0.150654,J
5393,-0.810056,-0.212985,-1.982017,0.928891,J
5394,-1.027774,-0.646687,-1.325884,-0.395140,M
5395,0.501469,0.924881,-0.549357,-0.717453,C
5396,0.264211,0.614589,0.784219,-0.343943,H
5397,0.599132,-1.425012,0.012481,0.342984,Z
5398,0.067823,0.019443,-0.426409,0.273917,U
5399,-1.734907,-0.764388,-0.793882,1.199855,K
5400,0.927333,-0.208291,0.775603,0.502424,Z
5401,0.977687,0.404051,1.853543,1.962664,M
5402,1.141185,-0.058531,0.651140,-1.083839,H
5403,1.510693,0.147598,-0.600437,-1.426049,J
5404,0.169506,1.481838,-0.165788,0.033421,F
5405,1.817068,0.807448,-0.515427,-0.658887,T
5406,0.041801,-0.409468,-0.015538,1.763152,O
5407,-0.788301,-1.383104,0.328535,-0.338713,E
5408,0.098108,1.350094,0.595083,-1.297962,K
5409,0.782847,-1.100049,-0.518252,-0.260919,V
5410,-0.109139,-0.330585,2.466588,-1.182569,Q
5411,-1.335267,0.672696,1.666650,-1.245236,B
5412,0.635728,-1.006578,1.868282,0.081899,A
5413,-0.046934,-1.551117,0.506383,-0.963761,F
5414,0.527535,0.028930,1.208717,-1.327062,A
5415,-0.822340,-0.571230,-0.688340,0.566635,M
5416,1.434346,-0.730355,0.496643,0.417420,M
5417,-1.989195,0.682108,-0.630962,0.490604,J
5418,-0.414534,1.701894,0.824726,0.978711,A
5419,-2.484481,-0.069377,1.429654,-1.423462,B
5420,0.960205,-0.311281,-0.896224,0.030489,Y
5421,0.485900,-0.756986,0.930959,1.145047,Y
5422,-0.324176,-0.351719,0.490426,-1.381858,Z
5423,-2.429293,-0.160102,0.257815,-0.115071,Z
5424,0.619745,0.084497,0.352392,0.118434,L
5425,0.731276,-0.592724,-0.959376,-0.579142,B
5426,-0.624120,-1.564330,-0.501386,0.282634,H
5427,-1.056155,-0.273762,-0.464052,0.282658,W
5428,-0.345724,-0.574209,-0.342354,-2.538882,S
5429,-1.383843,-1.663522,-1.587765,0.010886,J
5430,-1.458576,0.119392,0.797577,2.300031,G
5431,-1.310471,-1.339886,-0.098412,-0.817658,L
5432,0.691247,-1.075476,-1.108055,-1.294900,G
5433,0.194780,-1.371940,0.693872,-0.739299,V
5434,-1.605325,0.607151,-1.672670,0.058040,H
5435,-0.931213,-0.414300,-1.441227,0.522127,S
5436,-0.916964,-0.683265,-1.015611,0.021585,M
5437,0.588561,-2.076402,-0.479714,-0.086900,O
5438,0.234285,0.247588,1.364857,-1.800743,K
5439,-0.948868,-0.091470,-0.999832,0.187304,B
5440,0.425983,-0.920591,1.336555,0.532129,O
5441,-0.346019,-1.243909,-2.160905,0.540912,B
5442,0.004716,0.025650,0.229442,1.836494,F
5443,0.238733,-0.230995,1.122523,0.370934,D
5444,2.371411,0.399433,-0.061561,-2.326263,C
5445,-0.318187,0.127284,-0.852609,-1.945050,V
5446,0.632507,0.656120,-2.496830,0.010198,H
5447,1.279069,-0.332695,0.559461,0.191368,F
5448,1.339587,1.153681,0.072692,0.063863,H
5449,-0.829205,-0.646439,-0.098657,-0.353596,D
5450,-0.672031,-1.242532,-0.336858,-0.391948,T
5451,-1.270455,0.337906,-0.195464,0.127176,S
5452,-0.687336,0.752487,1.099228,0.917298,Z
5453,-0.739280,-0.072916,0.937227,0.787245,I
5454,-0.493376,-0.982394,0.856414,-0.182450,J
5455,0.810322,-0.173773,-0.502086,-0.670437,C
